datetime	wtr_0	wtr_1	wtr_2	wtr_3	wtr_4	wtr_5
2021-10-24 13:20:00	14.991	14.959	14.905	14.873	14.723	14.637
2021-10-24 13:25:00	14.98	14.959	14.916	14.873	14.723	14.605
2021-10-24 13:30:00	14.959	14.959	14.916	14.884	14.734	14.605
2021-10-24 13:35:00	14.98	14.969	14.894	14.894	14.712	14.594
2021-10-24 13:40:00	14.969	14.969	14.884	14.894	14.734	14.605
2021-10-24 13:45:00	14.969	14.959	14.894	14.894	14.734	14.648
2021-10-24 13:50:00	15.002	14.98	14.873	14.905	14.734	14.658
2021-10-24 13:55:00	14.98	14.969	14.873	14.894	14.723	14.616
2021-10-24 14:00:00	14.991	14.948	14.894	14.894	14.744	14.626
2021-10-24 14:05:00	14.959	14.98	14.905	14.894	14.766	14.616
2021-10-24 14:10:00	14.948	14.959	14.894	14.905	14.744	14.626
2021-10-24 14:15:00	14.948	14.948	14.905	14.894	14.755	14.605
2021-10-24 14:20:00	14.959	14.98	14.916	14.884	14.744	14.616
2021-10-24 14:25:00	14.969	14.937	14.894	14.894	14.755	14.605
2021-10-24 14:30:00	14.948	14.959	14.894	14.905	14.776	14.626
2021-10-24 14:35:00	14.959	14.948	14.894	14.905	14.755	14.616
2021-10-24 14:40:00	14.959	14.959	14.894	14.884	14.766	14.605
2021-10-24 14:45:00	14.959	14.959	14.873	14.894	14.776	14.616
2021-10-24 14:50:00	14.959	14.98	14.894	14.894	14.755	14.616
2021-10-24 14:55:00	14.969	14.959	14.884	14.905	14.734	14.626
2021-10-24 15:00:00	14.948	14.959	14.873	14.905	14.734	14.626
2021-10-24 15:05:00	14.969	14.948	14.884	14.905	14.723	14.616
2021-10-24 15:10:00	14.959	14.937	14.894	14.916	14.744	14.648
2021-10-24 15:15:00	14.948	14.937	14.894	14.927	14.744	14.648
2021-10-24 15:20:00	14.927	14.948	14.884	14.905	14.723	14.605
2021-10-24 15:25:00	14.948	14.959	14.884	14.894	14.734	14.648
2021-10-24 15:30:00	14.937	14.927	14.894	14.916	14.734	14.648
2021-10-24 15:35:00	14.927	14.916	14.894	14.894	14.734	14.658
2021-10-24 15:40:00	14.916	14.948	14.862	14.916	14.744	14.648
2021-10-24 15:45:00	14.916	14.916	14.862	14.894	14.734	14.68
2021-10-24 15:50:00	14.894	14.916	14.873	14.894	14.744	14.669
2021-10-24 15:55:00	14.916	14.927	14.862	14.905	14.723	14.658
2021-10-24 16:00:00	14.927	14.927	14.841	14.905	14.744	14.669
2021-10-24 16:05:00	14.927	14.937	14.884	14.894	14.744	14.669
2021-10-24 16:10:00	14.905	14.916	14.884	14.894	14.755	14.648
2021-10-24 16:15:00	14.927	14.927	14.851	14.894	14.734	14.669
2021-10-24 16:20:00	14.894	14.905	14.884	14.894	14.734	14.648
2021-10-24 16:25:00	14.916	14.905	14.841	14.905	14.776	14.648
2021-10-24 16:30:00	14.916	14.927	14.841	14.873	14.755	14.658
2021-10-24 16:35:00	14.937	14.894	14.851	14.884	14.755	14.648
2021-10-24 16:40:00	14.927	14.916	14.862	14.894	14.712	14.648
2021-10-24 16:45:00	14.905	14.916	14.862	14.884	14.734	14.68
2021-10-24 16:50:00	14.927	14.916	14.851	14.884	14.723	14.68
2021-10-24 16:55:00	14.894	14.916	14.841	14.862	14.744	14.648
2021-10-24 17:00:00	14.884	14.916	14.851	14.894	14.734	14.658
2021-10-24 17:05:00	14.905	14.894	14.841	14.884	14.723	14.658
2021-10-24 17:10:00	14.894	14.894	14.841	14.873	14.723	14.648
2021-10-24 17:15:00	14.894	14.894	14.851	14.873	14.744	14.68
2021-10-24 17:20:00	14.884	14.873	14.841	14.884	14.734	14.658
2021-10-24 17:25:00	14.862	14.884	14.841	14.862	14.734	14.648
2021-10-24 17:30:00	14.841	14.884	14.798	14.862	14.734	14.648
2021-10-24 17:35:00	14.841	14.873	14.798	14.884	14.744	14.648
2021-10-24 17:40:00	14.873	14.862	14.819	14.873	14.744	14.669
2021-10-24 17:45:00	14.851	14.873	14.841	14.873	14.776	14.658
2021-10-24 17:50:00	14.873	14.873	14.819	14.873	14.744	14.648
2021-10-24 17:55:00	14.851	14.873	14.83	14.884	14.734	14.648
2021-10-24 18:00:00	14.819	14.851	14.841	14.841	14.755	14.658
2021-10-24 18:05:00	14.841	14.884	14.83	14.862	14.766	14.648
2021-10-24 18:10:00	14.83	14.862	14.83	14.862	14.734	14.658
2021-10-24 18:15:00	14.862	14.851	14.819	14.851	14.744	14.658
2021-10-24 18:20:00	14.809	14.841	14.809	14.851	14.744	14.648
2021-10-24 18:25:00	14.819	14.841	14.787	14.841	14.734	14.648
2021-10-24 18:30:00	14.83	14.841	14.83	14.873	14.734	14.669
2021-10-24 18:35:00	14.841	14.83	14.776	14.841	14.776	14.68
2021-10-24 18:40:00	14.841	14.851	14.776	14.841	14.766	14.68
2021-10-24 18:45:00	14.798	14.851	14.809	14.841	14.755	14.669
2021-10-24 18:50:00	14.819	14.83	14.766	14.841	14.776	14.691
2021-10-24 18:55:00	14.809	14.809	14.787	14.83	14.776	14.701
2021-10-24 19:00:00	14.819	14.809	14.776	14.841	14.776	14.701
2021-10-24 19:05:00	14.809	14.819	14.776	14.819	14.787	14.701
2021-10-24 19:10:00	14.798	14.798	14.776	14.819	14.787	14.701
2021-10-24 19:15:00	14.787	14.798	14.776	14.819	14.798	14.669
2021-10-24 19:20:00	14.766	14.819	14.755	14.787	14.776	14.68
2021-10-24 19:25:00	14.787	14.809	14.776	14.798	14.776	14.68
2021-10-24 19:30:00	14.776	14.809	14.755	14.809	14.776	14.68
2021-10-24 19:35:00	14.766	14.776	14.755	14.798	14.776	14.701
2021-10-24 19:40:00	14.766	14.776	14.734	14.798	14.755	14.712
2021-10-24 19:45:00	14.766	14.809	14.755	14.798	14.755	14.734
2021-10-24 19:50:00	14.776	14.787	14.755	14.798	14.766	14.701
2021-10-24 19:55:00	14.776	14.798	14.744	14.787	14.776	14.734
2021-10-24 20:00:00	14.755	14.787	14.734	14.798	14.776	14.701
2021-10-24 20:05:00	14.766	14.776	14.755	14.798	14.744	14.712
2021-10-24 20:10:00	14.776	14.776	14.744	14.776	14.755	14.755
2021-10-24 20:15:00	14.776	14.787	14.744	14.776	14.755	14.755
2021-10-24 20:20:00	14.787	14.787	14.734	14.776	14.755	14.723
2021-10-24 20:25:00	14.766	14.787	14.744	14.776	14.744	14.734
2021-10-24 20:30:00	14.744	14.766	14.744	14.776	14.723	14.701
2021-10-24 20:35:00	14.744	14.776	14.734	14.776	14.734	14.701
2021-10-24 20:40:00	14.734	14.766	14.734	14.766	14.734	14.701
2021-10-24 20:45:00	14.776	14.766	14.712	14.766	14.734	14.712
2021-10-24 20:50:00	14.734	14.776	14.734	14.755	14.734	14.712
2021-10-24 20:55:00	14.734	14.744	14.712	14.776	14.723	14.723
2021-10-24 21:00:00	14.723	14.766	14.734	14.776	14.734	14.723
2021-10-24 21:05:00	14.734	14.755	14.723	14.744	14.723	14.723
2021-10-24 21:10:00	14.734	14.744	14.701	14.734	14.734	14.712
2021-10-24 21:15:00	14.712	14.734	14.701	14.755	14.723	14.723
2021-10-24 21:20:00	14.723	14.734	14.712	14.744	14.712	14.701
2021-10-24 21:25:00	14.723	14.744	14.701	14.734	14.701	14.691
2021-10-24 21:30:00	14.723	14.734	14.68	14.734	14.691	14.734
2021-10-24 21:35:00	14.712	14.734	14.691	14.734	14.701	14.734
2021-10-24 21:40:00	14.712	14.712	14.701	14.734	14.691	14.776
2021-10-24 21:45:00	14.701	14.701	14.691	14.701	14.691	14.755
2021-10-24 21:50:00	14.701	14.734	14.691	14.734	14.734	14.755
2021-10-24 21:55:00	14.691	14.723	14.701	14.723	14.691	14.734
2021-10-24 22:00:00	14.68	14.712	14.68	14.723	14.691	14.734
2021-10-24 22:05:00	14.701	14.723	14.68	14.723	14.691	14.723
2021-10-24 22:10:00	14.712	14.691	14.669	14.701	14.658	14.701
2021-10-24 22:15:00	14.691	14.723	14.691	14.723	14.691	14.723
2021-10-24 22:20:00	14.701	14.701	14.648	14.712	14.691	14.691
2021-10-24 22:25:00	14.68	14.68	14.648	14.701	14.658	14.68
2021-10-24 22:30:00	14.658	14.691	14.658	14.691	14.669	14.701
2021-10-24 22:35:00	14.648	14.691	14.637	14.701	14.669	14.669
2021-10-24 22:40:00	14.648	14.691	14.648	14.691	14.658	14.669
2021-10-24 22:45:00	14.648	14.691	14.637	14.669	14.658	14.68
2021-10-24 22:50:00	14.626	14.691	14.626	14.669	14.648	14.691
2021-10-24 22:55:00	14.605	14.658	14.626	14.658	14.648	14.691
2021-10-24 23:00:00	14.648	14.658	14.626	14.669	14.626	14.637
2021-10-24 23:05:00	14.616	14.637	14.605	14.669	14.616	14.626
2021-10-24 23:10:00	14.648	14.648	14.605	14.648	14.626	14.637
2021-10-24 23:15:00	14.616	14.691	14.616	14.669	14.616	14.658
2021-10-24 23:20:00	14.605	14.648	14.605	14.637	14.616	14.594
2021-10-24 23:25:00	14.605	14.648	14.605	14.626	14.605	14.605
2021-10-24 23:30:00	14.605	14.616	14.583	14.648	14.605	14.594
2021-10-24 23:35:00	14.562	14.605	14.594	14.658	14.605	14.594
2021-10-24 23:40:00	14.562	14.594	14.562	14.648	14.583	14.616
2021-10-24 23:45:00	14.562	14.573	14.562	14.637	14.583	14.616
2021-10-24 23:50:00	14.551	14.594	14.551	14.594	14.583	14.562
2021-10-24 23:55:00	14.562	14.594	14.551	14.594	14.562	14.605
2021-10-25 00:00:00	14.53	14.583	14.551	14.583	14.583	14.583
2021-10-25 00:05:00	14.54	14.562	14.53	14.594	14.562	14.616
2021-10-25 00:10:00	14.562	14.573	14.54	14.594	14.54	14.594
2021-10-25 00:15:00	14.54	14.583	14.551	14.594	14.551	14.583
2021-10-25 00:20:00	14.551	14.594	14.54	14.562	14.562	14.54
2021-10-25 00:25:00	14.551	14.573	14.54	14.583	14.551	14.54
2021-10-25 00:30:00	14.562	14.594	14.54	14.562	14.54	14.583
2021-10-25 00:35:00	14.551	14.562	14.53	14.573	14.551	14.573
2021-10-25 00:40:00	14.562	14.562	14.54	14.583	14.54	14.562
2021-10-25 00:45:00	14.551	14.562	14.53	14.573	14.551	14.573
2021-10-25 00:50:00	14.562	14.583	14.508	14.551	14.53	14.551
2021-10-25 00:55:00	14.53	14.562	14.53	14.573	14.54	14.54
2021-10-25 01:00:00	14.53	14.562	14.519	14.562	14.508	14.562
2021-10-25 01:05:00	14.54	14.562	14.519	14.54	14.519	14.573
2021-10-25 01:10:00	14.54	14.551	14.53	14.573	14.53	14.562
2021-10-25 01:15:00	14.54	14.551	14.508	14.551	14.519	14.562
2021-10-25 01:20:00	14.508	14.562	14.508	14.519	14.476	14.53
2021-10-25 01:25:00	14.508	14.519	14.487	14.53	14.498	14.498
2021-10-25 01:30:00	14.498	14.551	14.487	14.519	14.508	14.487
2021-10-25 01:35:00	14.53	14.53	14.487	14.508	14.487	14.455
2021-10-25 01:40:00	14.519	14.519	14.476	14.519	14.465	14.476
2021-10-25 01:45:00	14.508	14.519	14.455	14.519	14.487	14.455
2021-10-25 01:50:00	14.487	14.519	14.465	14.487	14.487	14.444
2021-10-25 01:55:00	14.476	14.498	14.444	14.54	14.487	14.465
2021-10-25 02:00:00	14.465	14.487	14.476	14.498	14.444	14.476
2021-10-25 02:05:00	14.455	14.498	14.444	14.508	14.455	14.455
2021-10-25 02:10:00	14.487	14.508	14.455	14.487	14.444	14.498
2021-10-25 02:15:00	14.487	14.498	14.444	14.498	14.433	14.476
2021-10-25 02:20:00	14.455	14.487	14.444	14.519	14.465	14.465
2021-10-25 02:25:00	14.476	14.465	14.444	14.487	14.465	14.476
2021-10-25 02:30:00	14.476	14.465	14.444	14.487	14.455	14.412
2021-10-25 02:35:00	14.476	14.476	14.444	14.498	14.455	14.422
2021-10-25 02:40:00	14.476	14.465	14.455	14.444	14.412	14.412
2021-10-25 02:45:00	14.455	14.455	14.412	14.465	14.412	14.38
2021-10-25 02:50:00	14.444	14.444	14.422	14.444	14.412	14.412
2021-10-25 02:55:00	14.412	14.455	14.412	14.465	14.433	14.412
2021-10-25 03:00:00	14.401	14.444	14.422	14.465	14.422	14.444
2021-10-25 03:05:00	14.39	14.455	14.401	14.444	14.412	14.39
2021-10-25 03:10:00	14.39	14.412	14.39	14.422	14.38	14.358
2021-10-25 03:15:00	14.412	14.422	14.422	14.455	14.422	14.283
2021-10-25 03:20:00	14.433	14.412	14.38	14.444	14.412	14.294
2021-10-25 03:25:00	14.412	14.444	14.38	14.455	14.401	14.251
2021-10-25 03:30:00	14.412	14.444	14.401	14.433	14.38	14.24
2021-10-25 03:35:00	14.401	14.433	14.401	14.433	14.38	14.305
2021-10-25 03:40:00	14.39	14.422	14.38	14.422	14.347	14.337
2021-10-25 03:45:00	14.401	14.39	14.369	14.433	14.347	14.326
2021-10-25 03:50:00	14.39	14.412	14.369	14.412	14.38	14.315
2021-10-25 03:55:00	14.401	14.38	14.347	14.401	14.369	14.294
2021-10-25 04:00:00	14.38	14.39	14.347	14.39	14.358	14.262
2021-10-25 04:05:00	14.38	14.412	14.337	14.401	14.38	14.272
2021-10-25 04:10:00	14.369	14.39	14.358	14.38	14.337	14.24
2021-10-25 04:15:00	14.38	14.39	14.347	14.39	14.337	14.262
2021-10-25 04:20:00	14.38	14.38	14.347	14.38	14.337	14.272
2021-10-25 04:25:00	14.337	14.39	14.337	14.358	14.315	14.262
2021-10-25 04:30:00	14.347	14.369	14.347	14.358	14.315	14.283
2021-10-25 04:35:00	14.337	14.38	14.326	14.369	14.315	14.272
2021-10-25 04:40:00	14.337	14.38	14.337	14.369	14.326	14.219
2021-10-25 04:45:00	14.369	14.358	14.337	14.347	14.305	14.229
2021-10-25 04:50:00	14.326	14.369	14.315	14.358	14.315	14.197
2021-10-25 04:55:00	14.358	14.369	14.294	14.337	14.315	14.197
2021-10-25 05:00:00	14.347	14.369	14.305	14.347	14.283	14.187
2021-10-25 05:05:00	14.358	14.358	14.294	14.358	14.294	14.165
2021-10-25 05:10:00	14.315	14.337	14.294	14.347	14.294	14.197
2021-10-25 05:15:00	14.305	14.315	14.283	14.337	14.272	14.165
2021-10-25 05:20:00	14.315	14.326	14.283	14.315	14.283	14.165
2021-10-25 05:25:00	14.315	14.326	14.283	14.294	14.251	14.197
2021-10-25 05:30:00	14.294	14.315	14.305	14.337	14.262	14.165
2021-10-25 05:35:00	14.315	14.294	14.283	14.315	14.251	14.133
2021-10-25 05:40:00	14.326	14.326	14.272	14.315	14.24	14.111
2021-10-25 05:45:00	14.283	14.305	14.272	14.305	14.24	14.122
2021-10-25 05:50:00	14.294	14.305	14.262	14.294	14.229	14.101
2021-10-25 05:55:00	14.305	14.294	14.272	14.315	14.219	14.133
2021-10-25 06:00:00	14.272	14.283	14.272	14.305	14.208	14.09
2021-10-25 06:05:00	14.283	14.305	14.262	14.315	14.187	14.111
2021-10-25 06:10:00	14.283	14.305	14.24	14.283	14.208	14.09
2021-10-25 06:15:00	14.272	14.283	14.262	14.283	14.208	14.069
2021-10-25 06:20:00	14.272	14.283	14.24	14.294	14.187	14.069
2021-10-25 06:25:00	14.251	14.283	14.229	14.294	14.165	14.069
2021-10-25 06:30:00	14.262	14.283	14.24	14.283	14.197	14.058
2021-10-25 06:35:00	14.251	14.294	14.24	14.283	14.197	14.079
2021-10-25 06:40:00	14.251	14.251	14.24	14.283	14.176	14.069
2021-10-25 06:45:00	14.219	14.251	14.229	14.262	14.197	14.069
2021-10-25 06:50:00	14.229	14.24	14.219	14.262	14.176	14.058
2021-10-25 06:55:00	14.229	14.24	14.208	14.262	14.197	14.09
2021-10-25 07:00:00	14.24	14.24	14.197	14.251	14.208	14.069
2021-10-25 07:05:00	14.24	14.262	14.187	14.262	14.219	14.058
2021-10-25 07:10:00	14.229	14.251	14.208	14.24	14.197	14.026
2021-10-25 07:15:00	14.24	14.24	14.208	14.24	14.208	14.036
2021-10-25 07:20:00	14.229	14.229	14.197	14.229	14.208	14.026
2021-10-25 07:25:00	14.208	14.229	14.187	14.24	14.187	14.026
2021-10-25 07:30:00	14.229	14.219	14.208	14.197	14.165	14.004
2021-10-25 07:35:00	14.187	14.24	14.197	14.219	14.187	14.026
2021-10-25 07:40:00	14.219	14.197	14.165	14.24	14.176	14.036
2021-10-25 07:45:00	14.187	14.208	14.154	14.219	14.154	14.015
2021-10-25 07:50:00	14.187	14.197	14.176	14.229	14.187	13.993
2021-10-25 07:55:00	14.197	14.208	14.165	14.229	14.144	14.004
2021-10-25 08:00:00	14.197	14.219	14.154	14.197	14.165	13.983
2021-10-25 08:05:00	14.208	14.219	14.165	14.229	14.154	13.983
2021-10-25 08:10:00	14.197	14.208	14.144	14.219	14.144	13.993
2021-10-25 08:15:00	14.187	14.219	14.165	14.197	14.144	14.026
2021-10-25 08:20:00	14.176	14.208	14.154	14.208	14.122	14.015
2021-10-25 08:25:00	14.187	14.197	14.144	14.197	14.165	14.026
2021-10-25 08:30:00	14.176	14.165	14.154	14.197	14.133	13.972
2021-10-25 08:35:00	14.144	14.187	14.144	14.197	14.111	13.983
2021-10-25 08:40:00	14.144	14.154	14.154	14.187	14.079	14.004
2021-10-25 08:45:00	14.154	14.187	14.144	14.176	14.069	13.993
2021-10-25 08:50:00	14.187	14.197	14.122	14.187	14.079	13.983
2021-10-25 08:55:00	14.165	14.176	14.144	14.176	14.101	13.961
2021-10-25 09:00:00	14.144	14.197	14.133	14.176	14.09	13.951
2021-10-25 09:05:00	14.144	14.154	14.122	14.176	14.09	13.951
2021-10-25 09:10:00	14.133	14.144	14.122	14.165	14.122	13.961
2021-10-25 09:15:00	14.144	14.154	14.144	14.165	14.111	13.961
2021-10-25 09:20:00	14.154	14.144	14.122	14.144	14.09	13.929
2021-10-25 09:25:00	14.144	14.144	14.111	14.154	14.101	13.961
2021-10-25 09:30:00	14.154	14.176	14.09	14.154	14.133	13.918
2021-10-25 09:35:00	14.154	14.144	14.101	14.144	14.079	13.94
2021-10-25 09:40:00	14.144	14.165	14.101	14.154	14.069	13.918
2021-10-25 09:45:00	14.144	14.144	14.09	14.133	14.036	13.908
2021-10-25 09:50:00	14.144	14.144	14.111	14.122	14.026	13.843
2021-10-25 09:55:00	14.154	14.144	14.09	14.144	14.079	13.843
2021-10-25 10:00:00	14.144	14.154	14.079	14.122	14.058	13.865
2021-10-25 10:05:00	14.133	14.144	14.09	14.144	13.983	13.854
2021-10-25 10:10:00	14.144	14.133	14.111	14.122	13.993	13.843
2021-10-25 10:15:00	14.111	14.154	14.09	14.144	13.983	13.843
2021-10-25 10:20:00	14.133	14.144	14.09	14.122	13.961	13.843
2021-10-25 10:25:00	14.122	14.144	14.079	14.133	13.94	13.833
2021-10-25 10:30:00	14.122	14.144	14.09	14.133	13.929	13.843
2021-10-25 10:35:00	14.144	14.133	14.101	14.111	13.929	13.833
2021-10-25 10:40:00	14.133	14.133	14.111	14.144	13.897	13.811
2021-10-25 10:45:00	14.133	14.154	14.079	14.122	13.918	13.8
2021-10-25 10:50:00	14.144	14.122	14.079	14.133	13.908	13.747
2021-10-25 10:55:00	14.111	14.133	14.09	14.122	13.929	13.779
2021-10-25 11:00:00	14.079	14.133	14.09	14.101	13.897	13.779
2021-10-25 11:05:00	14.133	14.122	14.058	14.122	13.908	13.768
2021-10-25 11:10:00	14.111	14.101	14.079	14.122	13.897	13.758
2021-10-25 11:15:00	14.101	14.09	14.058	14.122	13.94	13.779
2021-10-25 11:20:00	14.122	14.09	14.079	14.09	13.918	13.736
2021-10-25 11:25:00	14.09	14.133	14.058	14.09	13.897	13.747
2021-10-25 11:30:00	14.09	14.09	14.058	14.079	13.876	13.779
2021-10-25 11:35:00	14.09	14.079	14.036	14.079	13.918	13.725
2021-10-25 11:40:00	14.122	14.101	14.058	14.09	13.897	13.736
2021-10-25 11:45:00	14.09	14.09	14.058	14.079	13.897	13.768
2021-10-25 11:50:00	14.09	14.101	14.036	14.101	13.897	13.768
2021-10-25 11:55:00	14.09	14.101	14.069	14.079	13.886	13.79
2021-10-25 12:00:00	14.09	14.101	14.036	14.058	13.908	13.736
2021-10-25 12:05:00	14.069	14.09	14.069	14.09	13.908	13.725
2021-10-25 12:10:00	14.069	14.079	14.026	14.09	13.876	13.725
2021-10-25 12:15:00	14.069	14.069	14.047	14.058	13.908	13.65
2021-10-25 12:20:00	14.069	14.069	14.036	14.058	13.918	13.65
2021-10-25 12:25:00	14.069	14.058	14.047	14.079	13.929	13.64
2021-10-25 12:30:00	14.079	14.079	14.058	14.058	13.897	13.65
2021-10-25 12:35:00	14.079	14.069	14.036	14.058	13.918	13.64
2021-10-25 12:40:00	14.047	14.058	14.036	14.036	13.897	13.597
2021-10-25 12:45:00	14.069	14.058	14.015	14.036	13.854	13.564
2021-10-25 12:50:00	14.058	14.09	14.047	14.047	13.876	13.564
2021-10-25 12:55:00	14.036	14.058	14.026	14.058	13.876	13.564
2021-10-25 13:00:00	14.026	14.058	14.015	14.036	13.886	13.554
2021-10-25 13:05:00	14.036	14.058	14.004	14.047	13.876	13.618
2021-10-25 13:10:00	14.026	14.036	14.015	14.036	13.865	13.629
2021-10-25 13:15:00	14.036	14.058	13.993	14.036	13.876	13.597
2021-10-25 13:20:00	14.026	14.058	14.015	14.026	13.897	13.586
2021-10-25 13:25:00	14.004	14.026	14.004	14.036	13.897	13.564
2021-10-25 13:30:00	14.026	14.026	13.972	14.036	13.876	13.586
2021-10-25 13:35:00	14.026	14.015	14.004	14.026	13.854	13.575
2021-10-25 13:40:00	14.015	14.047	13.972	14.015	13.843	13.607
2021-10-25 13:45:00	14.036	14.036	13.993	14.026	13.822	13.64
2021-10-25 13:50:00	14.026	14.026	13.972	14.015	13.854	13.64
2021-10-25 13:55:00	14.047	14.026	13.972	14.015	13.843	13.586
2021-10-25 14:00:00	14.026	14.015	13.972	14.004	13.811	13.607
2021-10-25 14:05:00	14.026	14.026	13.961	13.993	13.822	13.607
2021-10-25 14:10:00	14.015	14.036	13.983	14.004	13.8	13.554
2021-10-25 14:15:00	14.004	14.026	13.972	14.004	13.811	13.564
2021-10-25 14:20:00	13.972	14.036	13.983	13.993	13.822	13.564
2021-10-25 14:25:00	14.015	14.026	13.972	13.993	13.79	13.522
2021-10-25 14:30:00	14.015	14.026	13.972	14.004	13.8	13.532
2021-10-25 14:35:00	14.026	14.026	13.972	13.993	13.79	13.554
2021-10-25 14:40:00	14.004	13.983	13.972	13.983	13.768	13.564
2021-10-25 14:45:00	14.004	14.015	13.951	13.983	13.79	13.522
2021-10-25 14:50:00	14.026	14.015	13.972	13.993	13.779	13.414
2021-10-25 14:55:00	14.015	14.004	13.951	13.993	13.779	13.5
2021-10-25 15:00:00	14.026	14.004	13.94	13.993	13.779	13.511
2021-10-25 15:05:00	13.972	14.004	13.951	13.983	13.79	13.479
2021-10-25 15:10:00	13.993	13.993	13.961	13.993	13.779	13.479
2021-10-25 15:15:00	14.004	14.015	13.94	13.983	13.747	13.479
2021-10-25 15:20:00	14.015	13.983	13.951	13.972	13.747	13.5
2021-10-25 15:25:00	14.004	14.004	13.951	13.972	13.715	13.522
2021-10-25 15:30:00	13.983	14.015	13.929	13.951	13.725	13.489
2021-10-25 15:35:00	13.993	13.993	13.929	13.961	13.779	13.425
2021-10-25 15:40:00	13.993	13.993	13.929	13.94	13.8	13.446
2021-10-25 15:45:00	14.015	14.004	13.951	13.951	13.725	13.468
2021-10-25 15:50:00	14.004	13.993	13.951	13.972	13.79	13.457
2021-10-25 15:55:00	13.993	13.993	13.929	13.972	13.768	13.446
2021-10-25 16:00:00	13.993	13.972	13.94	13.972	13.768	13.393
2021-10-25 16:05:00	13.993	13.983	13.929	13.972	13.725	13.404
2021-10-25 16:10:00	13.983	13.983	13.951	13.972	13.715	13.414
2021-10-25 16:15:00	13.972	13.972	13.929	13.951	13.715	13.425
2021-10-25 16:20:00	13.993	13.983	13.918	13.961	13.736	13.404
2021-10-25 16:25:00	13.972	13.993	13.929	13.929	13.736	13.393
2021-10-25 16:30:00	13.993	13.972	13.929	13.929	13.758	13.371
2021-10-25 16:35:00	13.972	13.972	13.929	13.897	13.725	13.339
2021-10-25 16:40:00	13.972	13.993	13.918	13.918	13.725	13.371
2021-10-25 16:45:00	13.972	13.972	13.929	13.918	13.736	13.361
2021-10-25 16:50:00	13.972	13.983	13.918	13.929	13.736	13.361
2021-10-25 16:55:00	13.951	13.972	13.929	13.918	13.747	13.296
2021-10-25 17:00:00	13.929	13.951	13.929	13.918	13.747	13.307
2021-10-25 17:05:00	13.961	13.961	13.908	13.929	13.758	13.339
2021-10-25 17:10:00	13.951	13.961	13.929	13.918	13.736	13.318
2021-10-25 17:15:00	13.951	13.961	13.908	13.929	13.747	13.318
2021-10-25 17:20:00	13.94	13.961	13.929	13.929	13.704	13.286
2021-10-25 17:25:00	13.94	13.94	13.908	13.918	13.715	13.307
2021-10-25 17:30:00	13.929	13.951	13.897	13.886	13.725	13.286
2021-10-25 17:35:00	13.929	13.961	13.897	13.929	13.736	13.35
2021-10-25 17:40:00	13.908	13.929	13.897	13.918	13.725	13.382
2021-10-25 17:45:00	13.918	13.929	13.918	13.929	13.715	13.361
2021-10-25 17:50:00	13.897	13.929	13.897	13.94	13.693	13.382
2021-10-25 17:55:00	13.929	13.929	13.876	13.94	13.704	13.307
2021-10-25 18:00:00	13.918	13.929	13.876	13.918	13.704	13.318
2021-10-25 18:05:00	13.908	13.918	13.876	13.897	13.736	13.382
2021-10-25 18:10:00	13.918	13.918	13.876	13.908	13.747	13.361
2021-10-25 18:15:00	13.908	13.918	13.897	13.908	13.747	13.275
2021-10-25 18:20:00	13.908	13.918	13.876	13.908	13.715	13.318
2021-10-25 18:25:00	13.886	13.897	13.843	13.897	13.736	13.329
2021-10-25 18:30:00	13.886	13.908	13.865	13.908	13.725	13.361
2021-10-25 18:35:00	13.876	13.908	13.876	13.908	13.725	13.318
2021-10-25 18:40:00	13.876	13.908	13.876	13.908	13.715	13.243
2021-10-25 18:45:00	13.876	13.897	13.843	13.897	13.747	13.318
2021-10-25 18:50:00	13.897	13.908	13.843	13.876	13.715	13.211
2021-10-25 18:55:00	13.876	13.897	13.854	13.865	13.715	13.296
2021-10-25 19:00:00	13.865	13.865	13.833	13.886	13.704	13.221
2021-10-25 19:05:00	13.876	13.876	13.833	13.886	13.693	13.264
2021-10-25 19:10:00	13.865	13.897	13.822	13.876	13.661	13.253
2021-10-25 19:15:00	13.854	13.876	13.822	13.854	13.661	13.221
2021-10-25 19:20:00	13.833	13.865	13.833	13.854	13.725	13.211
2021-10-25 19:25:00	13.833	13.876	13.811	13.843	13.747	13.232
2021-10-25 19:30:00	13.843	13.876	13.811	13.854	13.715	13.2
2021-10-25 19:35:00	13.833	13.865	13.822	13.865	13.629	13.2
2021-10-25 19:40:00	13.822	13.865	13.811	13.843	13.661	13.221
2021-10-25 19:45:00	13.811	13.843	13.8	13.854	13.618	13.221
2021-10-25 19:50:00	13.822	13.865	13.811	13.843	13.629	13.178
2021-10-25 19:55:00	13.822	13.833	13.811	13.854	13.65	13.232
2021-10-25 20:00:00	13.833	13.854	13.811	13.843	13.607	13.253
2021-10-25 20:05:00	13.822	13.865	13.79	13.833	13.661	13.264
2021-10-25 20:10:00	13.811	13.843	13.8	13.833	13.618	13.264
2021-10-25 20:15:00	13.822	13.822	13.811	13.822	13.629	13.243
2021-10-25 20:20:00	13.822	13.833	13.779	13.822	13.607	13.211
2021-10-25 20:25:00	13.811	13.822	13.779	13.8	13.586	13.243
2021-10-25 20:30:00	13.768	13.833	13.79	13.833	13.575	13.243
2021-10-25 20:35:00	13.779	13.822	13.779	13.833	13.607	13.232
2021-10-25 20:40:00	13.79	13.833	13.768	13.833	13.586	13.253
